Tyre Size (mm),Tyre Mass (g),Pressure (Bars),Rim Size (mm),Wri (mm),Wro (mm),hr (mm),Rim Mass (g),Rim Iz (mm^4),Energy (J)
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.271
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.352
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.198
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.227
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.647
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.511
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.613
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.533
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.6
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.58
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.611
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.644
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.617
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.746
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.661
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.736
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.636
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.73
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.653
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.677
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.674
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.642
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.713
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.641
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.672
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.684
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.6
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.671
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.553
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.622
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.523
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.608
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.537
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.608
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.585
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.611
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.647
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.625
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.739
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.667
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.728
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.642
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.707
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.684
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.738
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.63
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.713
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.673
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.7
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.657
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.694
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.623
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.67
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.582
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.638
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.53
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.617
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.502
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.605
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.533
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.589
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.558
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.6
28,253,3,23,22.9,27.5,19.4,631,2.98E+03,0.631
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.391
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.423
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.379
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.401
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.362
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.393
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.349
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.376
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.347
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.347
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.356
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.333
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.366
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.306
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.367
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.306
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.377
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.32
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.373
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.335
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.399
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.376
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.414
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.367
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.415
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.361
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.418
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.358
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.407
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.357
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.404
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.354
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.403
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.367
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.403
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.378
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.392
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.38
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.39
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.379
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.369
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.348
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.347
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.354
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.328
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.361
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.311
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.362
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.314
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.371
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.333
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.381
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.343
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.391
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.357
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.401
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.359
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.404
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.355
28,253,2,23,22.9,27.5,19.4,631,2.98E+03,0.418
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.204
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.195
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.195
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.212
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.193
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.23
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.212
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.23
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.218
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.223
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.231
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.213
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.235
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.197
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.224
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.213
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.212
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.218
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.187
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.192
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.209
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.214
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.207
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.203
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.215
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.2
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.222
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.19
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.22
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.206
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.201
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.202
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.184
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.184
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.193
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.18
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.215
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.186
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.218
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.202
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.198
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.227
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.211
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.192
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.198
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.188
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.191
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.204
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.184
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.223
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.202
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.215
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.205
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.205
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.209
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.193
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.219
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.187
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.213
28,253,1,23,22.9,27.5,19.4,631,2.98E+03,0.197
